EmployeeID,Name,Department,Salary
7178,Kathleen Patrick,Finance,81132.36
7179,Miss Sarah Johns DVM,Marketing,69287.11
7180,Melissa Nelson,Operations,50111.23
7181,Scott Brown,Finance,106662.97
7182,Samantha Wallace,Operations,42217.54
7183,Danielle Spears,IT,139983.54
7184,Phillip Maddox,Operations,148351.34
7185,Angela Price,HR,35104.89
7186,Kathryn Chang,Operations,128100.71
7187,Diana Young,HR,64926.04
7188,Amanda Morgan,HR,31244.89
7189,Edwin Jordan,Marketing,44341.05
7190,Timothy Murray,HR,47134.92
7191,Leonard Moore,Sales,106655.44
7192,Bobby Morris,Operations,68345.14
7193,Hannah Chan,Operations,103513.19
7194,Alexander Pearson,IT,62354.74
7195,Jeremy Dorsey,Finance,71061.5
7196,Sheila Hunt,Finance,92964.85
7197,Dylan Garcia,Sales,97631.32
7198,Tracy Thomas,Sales,131811.4
7199,Andrew Hunt,IT,55706.39
7200,Rachel Mercado MD,IT,91379.13
7201,Carol Weiss,Sales,46991.33
7202,Jon Powell,Sales,44518.98
7203,Marco Lee,Marketing,32922.55
7204,Charles Clark,Sales,35285.27
7205,James Ross,HR,129654.32
7206,Jeffery Reeves,Marketing,106153.79
7207,Kimberly Stark,IT,145283.32
7208,William Collins,HR,123292.26
7209,Devin Gilbert,Marketing,31545.54
7210,Traci Gonzalez,Sales,111374.42
7211,Kathryn Brady,Sales,126216.91
7212,Cassidy Baxter,Sales,109924.97
7213,Matthew Richardson,Finance,102258.29
7214,Jeffery Velasquez,HR,67421.09
7215,Stephanie Jackson,Marketing,88126.05
7216,Krystal Russell,Operations,136917.56
7217,Thomas Klein,Finance,99171.26
7218,Christopher Pope,Marketing,39303.65
7219,Misty Barton,IT,86307.28
7220,James Martin,Finance,76867.38
7221,Nicole Wolf,Sales,86755.57
7222,Yolanda Mendoza,Operations,137155.7
7223,Kaitlyn Hayden,IT,136775.81
7224,Christopher James,IT,36339.06
7225,Melvin Russell,Finance,126362.13
7226,Victoria Silva,IT,103916.92
7227,John Clark,IT,139544.23
7228,Michael Mccann,Marketing,75121.55
7229,Anna Chapman,IT,105414.92
7230,Jessica Armstrong,Operations,103483.74
7231,Dawn Williams,Operations,49365.25
7232,Erica Wilkins,Marketing,112828.62
7233,Dr. Jeremy Booth,Operations,31854.46
7234,Veronica Hall,HR,118416.21
7235,Mark Rubio,Sales,138776.95
7236,Alejandro Hutchinson,Marketing,50947.64
7237,Pamela Holden,HR,60182.74
7238,Glenn Watson,Operations,135581.16
7239,Roger Houston,Sales,79339.86
7240,William Walton II,Sales,118482.53
7241,Mariah Hernandez,Marketing,68637.9
7242,Lauren Boyd,Finance,134639.56
7243,Amy Oneal,Marketing,76278.23
7244,Gary Davis,HR,105759.36
7245,Nancy Morgan,Sales,92617.42
7246,Samuel Stout,Finance,105205.89
7247,Jon Kirk,Finance,120094.28
7248,Timothy Smith,Finance,119880.18
7249,Joseph Brown,Finance,49616.45
7250,Annette Miles,Marketing,87005.64
7251,Cameron Turner,IT,103526.88
7252,Jose Cummings,Sales,48264.98
7253,Kevin Gonzalez,Sales,44022.65
7254,Seth Johnson,Sales,70917.41
7255,Tammy Burke,Sales,122257.49
7256,Kimberly Wood,Finance,66690.95
7257,Alexis Williams,IT,125810.38
7258,Linda Casey,Finance,95501.11
7259,Laura Bright,Marketing,62497.3
7260,Christian Erickson,Sales,92026.52
7261,Jacob Anderson,HR,110073.26
7262,Kirk George,Operations,107520.83
7263,Kyle Johnson,IT,102192.28
7264,Alexis Roberts,Sales,83566.17
7265,John Brooks,Finance,72729.4
7266,Anthony Hoover,Marketing,45437.28
7267,Jordan Ellis,Finance,76264.85
7268,Alyssa Mcmillan,Sales,36108.89
7269,Tammy Perez,Sales,107590.93
7270,James Harris,HR,66061.93
7271,Paige Miller,Operations,111118.07
7272,Elizabeth Lutz,HR,119719.73
7273,Jacob Hogan,Sales,77735.81
7274,Sarah Livingston,Finance,130440.99
7275,Richard Frederick,Marketing,43335.24
7276,Erika Richardson,Operations,134384.18
7277,Austin Pearson,Marketing,138886.15
7278,Laura Hunt,HR,84742.57
7279,Katie Cantrell,HR,53346.28
7280,Joel Oliver,IT,41338.38
7281,Paul Thompson DVM,Marketing,41414.34
7282,Marisa Powell,HR,139877.34
7283,Lisa Hayes,HR,101518.71
7284,David Cox,Marketing,134079.95
7285,Jacob Gonzales,Finance,114418.92
7286,Richard Miller,IT,62183.93
7287,Laura Porter,HR,137499.34
7288,Matthew Evans,Marketing,144505.0
7289,Patricia Christensen,Operations,97890.93
7290,Patricia Freeman,HR,102306.04
7291,Anthony Harvey,HR,69399.89
7292,Robert Cummings,Finance,38542.61
7293,Tristan Holland,HR,50257.34
7294,Taylor Solomon,Marketing,78374.68
7295,Tammy Griffith,Sales,78330.45
7296,Amanda Kent,Marketing,136448.89
7297,Jessica Hardy,Marketing,57098.82
7298,Janet Wright,HR,124625.93
7299,Mary Solis,IT,70717.56
7300,Jared Parsons,Operations,124424.74
7301,Priscilla Rodriguez,IT,56498.56
7302,Frank Castaneda,Sales,64795.99
7303,Andrew Zhang,Marketing,149184.85
7304,Crystal Christensen,IT,91775.87
7305,Wendy Cowan,HR,102366.77
7306,Ashley Pennington,Marketing,135116.01
7307,Dana Pham,HR,76634.32
7308,Benjamin Salazar,HR,88729.82
7309,Devon Lang,HR,66167.2
7310,Rachel Wu,HR,48633.33
7311,Eric Johnson,Operations,52376.57
7312,Lisa Schmitt,Sales,64846.0
7313,Dylan Thompson,HR,58326.83
7314,Michael Smith,Operations,87764.52
7315,Christopher White,Operations,123317.33
7316,Tina Johnston,HR,61375.89
7317,Kellie Murphy,Operations,134096.89
7318,Nathan Bridges,Finance,115048.7
7319,Theresa Flowers,HR,149582.38
7320,Jason Rangel,Marketing,136984.31
7321,Melissa Reynolds,IT,143540.7
7322,Wesley Schroeder,Sales,130477.02
7323,Henry Johnson,IT,64316.28
7324,Mr. Travis Thomas DDS,Operations,138122.39
7325,Michael Thompson,Sales,120544.16
7326,Aaron Taylor,Sales,127890.49
7327,Linda Payne,Operations,40439.98
7328,Sandra Lopez,Operations,106714.51
7329,Kelly Levy,Sales,99155.96
7330,Francisco Watts,HR,78778.55
7331,Jodi Long,Marketing,116188.3
7332,David Jones DVM,HR,68370.15
7333,Andre Walker,HR,52996.93
7334,Christian Jones,Operations,32205.98
7335,Mr. Michael Butler,Sales,104591.02
7336,Danielle Fischer,HR,58174.66
7337,David Martinez,Finance,125992.54
7338,Jeffery Dickson,Sales,32435.33
7339,Michael Griffith,Operations,113291.69
7340,Angela Rivera,Operations,121220.38
7341,Angel Mann,Sales,84422.48
7342,Jamie Kelley,HR,104268.61
7343,Dean Kramer,Operations,55991.49
7344,Stephen Turner,HR,36826.49
7345,Elizabeth Jenkins,HR,116665.87
7346,Jennifer Gibbs,Sales,30283.04
7347,Matthew Gonzales,Finance,38288.09
7348,Jennifer Brewer,Finance,115433.82
7349,Christopher Holmes,Marketing,131599.51
7350,James Abbott,Finance,102108.49
7351,Hannah Werner,Operations,77301.81
7352,James Cervantes,HR,77087.16
7353,Christina Jackson,Finance,40041.44
7354,Joseph Koch,HR,44981.88
7355,Holly Jacobson,IT,53306.6
7356,Rebecca Adkins,Marketing,121438.25
7357,Caroline Thompson,Finance,65464.78
7358,Kirk Johnson,Sales,41057.23
7359,Kyle Garrett,Marketing,68770.89
7360,Katrina Pollard,IT,84964.14
7361,Jacqueline Fleming,Sales,35505.96
7362,Keith White,Finance,57811.87
7363,John Adams,Finance,107071.57
7364,Ashley Williams,Marketing,100667.2
7365,Bobby Thompson,IT,117169.73
7366,Samuel Moran,HR,108474.86
7367,Gina Bailey,HR,65750.68
7368,Cheryl Garza,Sales,85604.6
7369,Marc Cole,Marketing,97305.35
7370,Jason Sanders,IT,87030.68
7371,April Hopkins,Finance,140842.91
7372,Amy Harrison,Marketing,63087.84
7373,David Mendez,IT,102587.28
7374,Brandy Martin,Operations,55895.29
7375,Steven Mendoza,Finance,125787.89
7376,John Clark,HR,96611.67
7377,John Smith,Finance,59424.98
7378,Angela Norman,HR,55550.05
7379,Megan Maxwell,Operations,101752.85
7380,Matthew King,IT,43573.6
7381,Sarah Gonzalez,Sales,148361.53
7382,Regina Chapman,Sales,108780.18
7383,Eric Webb,HR,80018.5
7384,Bryan Yoder,Sales,36370.15
7385,Robert Harris,HR,84125.79
7386,Timothy Thomas,IT,51002.47
7387,Kenneth Warren,Operations,67938.74
7388,Tracy Brown,Operations,43213.18
7389,Maria Lyons,HR,54670.73
7390,Angela Moore,Finance,72834.87
7391,Eddie Burns,Marketing,80660.39
7392,Rebecca Patterson,HR,51134.62
7393,Megan Burns,Sales,83831.04
7394,Jamie Perez,Finance,119103.39
7395,Valerie Stewart,Operations,119475.28
7396,Taylor Walker,Marketing,111542.86
7397,Jo Moody,Marketing,47082.07
7398,Lisa Lowe,Operations,115975.03
7399,Trevor Ingram,IT,38411.79
7400,Casey Vargas,Operations,51800.93
7401,Christine Hopkins,Marketing,109884.08
7402,Katherine Silva,Operations,56192.84
7403,Stephanie Harrington,Sales,116626.39
7404,Charles Lee,IT,140161.97
7405,Misty Thomas,Operations,71321.68
7406,Jessica Ellis,Sales,78408.16
7407,Bruce Sharp,Operations,110972.46
7408,Christian Graham,Finance,58901.28
7409,Thomas Barrett,IT,141215.56
7410,Miss Margaret Sawyer,HR,51923.39
7411,Eric Sherman,Operations,80329.76
7412,Cynthia Brown,Operations,82805.29
7413,Scott Moore,IT,32873.82
7414,Emily Moore,IT,51239.49
7415,Lauren Hall,HR,141332.18
7416,Marcus Nguyen,Marketing,116598.37
7417,Samuel Burke,Finance,77811.21
7418,Jay Wood,Marketing,135702.38
7419,Jacqueline Le,Operations,101012.19
7420,Catherine Pollard,Sales,121903.1
7421,Wesley White,Operations,46266.67
7422,Andrew Powell Jr.,HR,100818.8
7423,Kenneth Ward,HR,107300.94
7424,Phillip Mooney,Finance,102865.94
7425,Michael Woodard,Sales,101649.1
7426,Jared Gamble,Marketing,84923.79
7427,Anthony Reid,HR,35667.89
7428,Matthew Jackson,Operations,100147.48
7429,Jacob Rivers,Operations,107925.06
7430,Jenna Thomas,Sales,131154.17
7431,Timothy Trevino,Marketing,90891.19
7432,Patrick Chaney,IT,52413.79
7433,Cynthia Gordon,Finance,51977.24
7434,Angela Smith,Operations,132122.36
7435,Amy Gray,Finance,46347.09
7436,William Miller,Finance,83780.44
7437,Brittany Mills,Sales,90088.64
7438,Rebecca Cervantes,HR,72338.51
7439,Alicia Cabrera,Marketing,146245.12
7440,Mindy Green,Finance,106929.47
7441,John Henry,Finance,80841.87
7442,Erin Berry,IT,143833.5
7443,Brandy Lynch,Finance,37114.7
7444,Donald Keller,Sales,72542.35
7445,Amanda Melton,IT,45518.11
7446,Lisa Clark,Operations,146326.96
7447,Michael Moore,Marketing,112590.88
7448,Brian Huynh,Sales,107419.85
7449,Anthony Jenkins,HR,111411.25
7450,Frank Bell,Finance,50712.55
7451,Jordan Skinner,Finance,46626.81
7452,Brittney Cook,Marketing,106628.03
7453,Kimberly Ramos,Operations,103260.27
7454,Brittany Cross,Finance,111867.35
7455,Kristopher Johnson,Marketing,94701.0
7456,Kevin Rhodes,Finance,146928.25
7457,Donna Jordan,Marketing,39045.4
7458,Gregory Thomas,Finance,67177.03
7459,Daniel Smith,Sales,90574.46
7460,Tracy Small,Marketing,36808.84
7461,Antonio King,Operations,72913.8
7462,Anthony Morales,Marketing,56126.29
7463,Christopher Jones,Operations,58364.74
7464,Katie Baxter,HR,101018.63
7465,John Williams,Marketing,138915.47
7466,Rodney Wheeler,Sales,73504.67
7467,Richard Mendoza,HR,148658.12
7468,Tammy Rasmussen,Marketing,142534.68
7469,Donald Martinez,Sales,58243.34
7470,Jon Summers,IT,96742.59
7471,Kyle Nixon,Marketing,44758.69
7472,Samuel Garza,IT,78290.58
7473,Ann Wu,IT,66839.88
7474,Jose Martinez,HR,49287.69
7475,Steven Vasquez,Finance,59728.51
7476,Amber Erickson,IT,90418.92
7477,Daniel Smith,Finance,101086.59
7478,Scott Jordan,Operations,80123.18
7479,John Murphy,HR,98656.24
7480,Ellen Clark,Finance,37318.89
7481,Kristin Mendoza,HR,122671.16
7482,Madison Evans,Sales,93870.92
7483,Jessica Moyer,Sales,71473.3
7484,Brittany Armstrong,Sales,101308.24
7485,Charlene Stuart,Marketing,73251.42
7486,Angel Poole,IT,100053.35
7487,Kimberly Hughes,Operations,55293.93
7488,James Jackson,IT,92148.72
7489,Sarah Smith,Marketing,130779.72
7490,Victoria Dixon,IT,123846.99
7491,Alexis Keith,IT,63452.37
7492,Bradley Ray MD,Marketing,144922.29
7493,Shannon Swanson,Operations,46286.45
7494,Jessica Herrera,IT,81387.24
7495,Mike Carroll,Operations,89389.88
7496,Joel Hansen,Finance,54650.57
7497,Mark Williams,Operations,120639.41
7498,Tracy Mendez,Sales,140219.55
7499,Laura Hughes,Finance,82644.98
7500,Shawn Abbott,IT,33205.29
7501,Timothy Miles,HR,104495.45
7502,Kristin Thomas,IT,148530.05
7503,Mary Bennett,Marketing,103312.78
7504,Jose Odonnell,HR,59210.03
7505,Dana Warren,IT,75431.15
7506,Jeffrey Johnson,Sales,41151.64
7507,Joseph Brooks PhD,IT,110489.58
7508,Mr. Vincent Middleton Jr.,Marketing,140444.51
7509,Valerie Kaiser,Sales,70036.07
7510,Samuel Jones,Finance,53857.83
7511,Donald Boyle,Sales,82627.97
7512,Cynthia Fleming,Operations,103869.37
7513,Shannon White,HR,51973.97
7514,Teresa Cooper,HR,56327.85
7515,Amy Cox,HR,35237.94
7516,Joel Lowe,Finance,83206.17
7517,Jennifer Gallagher,IT,48211.23
7518,Karen Miranda,Finance,95596.58
7519,Samuel Mejia,HR,62688.3
7520,David Bishop,Finance,126795.49
7521,Alicia Hopkins,Sales,96934.86
7522,David Henry,Finance,122346.6
7523,Miranda Bush,HR,59850.04
7524,Phillip Owen,Sales,128741.46
7525,Katie Carney,Sales,32167.43
7526,Robert Morales,HR,101677.62
7527,Nicholas Tyler,IT,60707.53
7528,Ashley Pham,Finance,63957.39
7529,Jason Page,HR,80335.45
7530,Connor Smith,Marketing,117163.37
7531,Patrick Lopez,Finance,123365.32
7532,Dylan Pollard,Sales,31813.85
7533,Gabrielle Washington,IT,33412.87
7534,Tyler Roberts,Operations,140996.48
7535,Alexandria Hardin,HR,126748.38
7536,James Vang,IT,127174.25
7537,Nicholas Scott,Sales,113468.67
7538,Andrew Hall MD,Sales,133059.81
7539,Matthew Davis,Sales,121327.56
7540,Brian Doyle,IT,84479.55
7541,Cindy Wood,Finance,123054.65
7542,Lisa Carter,Finance,86602.3
7543,Krystal Cooper,Finance,125006.19
7544,Mrs. Heidi Mason MD,IT,146178.56
7545,Andrea Love,HR,72061.62
7546,Kimberly Burke,Marketing,132125.96
7547,Judy Young,Operations,81190.23
7548,Rebecca Garcia,Sales,125199.12
7549,Randy Schwartz,Sales,96128.71
7550,Ronald Green,IT,100319.85
7551,Martin Rodriguez,HR,34527.15
7552,Julia Mcdonald,Marketing,148775.29
7553,David Little,IT,64558.49
7554,David Carter,Operations,123169.63
7555,Amy White,Operations,53973.44
7556,Aimee Hammond,Marketing,131023.72
7557,Douglas Roth,Sales,139170.83
7558,Jessica Ross,IT,91351.72
7559,Monica Tucker,Operations,146106.03
7560,Crystal Ellison,Marketing,144201.68
7561,Tracy Reynolds,IT,72079.79
7562,Ashley White,Finance,146422.53
7563,Brian Henderson,HR,130184.49
7564,Shari Sanchez,HR,41197.68
7565,Matthew Stevens,Marketing,139810.52
7566,Shari Miranda,Finance,125000.9
7567,Rebecca Gray,HR,141685.91
7568,Aaron Hernandez,HR,32756.79
7569,Stephanie Schroeder,IT,145048.0
7570,Samantha Chan,Marketing,94869.18
7571,Michael Dalton,IT,59221.68
7572,Jordan Moody,HR,31729.73
7573,Emily Blackwell,Marketing,108173.45
7574,Kimberly Hill,Sales,146353.31
7575,Philip Ray,Operations,97290.31
7576,Thomas Barron,Operations,88955.49
7577,Martin Gordon,Marketing,113633.21
7578,Angela Perkins,HR,45965.66
7579,Amber Davis,HR,92250.15
7580,Sarah Huerta,Sales,51212.06
7581,Michael Jordan,Finance,147506.33
7582,Audrey Payne,Marketing,35882.77
7583,Cheryl Gonzalez,HR,109849.8
7584,Michael Thompson,Operations,136711.14
7585,Jennifer Heath,IT,93667.3
7586,Ian Hensley,Sales,116588.57
7587,James Lee,IT,52405.69
7588,Laura Hill,HR,77443.99
7589,Rebecca Stewart,IT,149040.26
7590,Hayden Jones,HR,50428.96
7591,Cindy Hernandez,HR,120810.34
7592,Kimberly Shaffer,IT,109934.84
7593,Deborah Le,IT,35624.59
7594,David Graves,Operations,60384.6
7595,James Hanson,Finance,112489.77
7596,Nicole Gardner,IT,116358.62
7597,Michael Rich,HR,34225.7
7598,John Austin,Finance,41097.41
7599,Vanessa Parsons,Operations,34496.95
7600,Donna Patrick,Marketing,83598.74
7601,Carl Rivera,Finance,116902.38
7602,Thomas Rose,Sales,42170.26
7603,Kristy Williams,Sales,43230.15
7604,Christopher Huber,Operations,72960.8
7605,Shawn Nguyen,HR,54845.04
7606,Adam Valdez,Marketing,69444.69
7607,Courtney Wilson,HR,44186.01
7608,Christian Clark,Marketing,61110.94
7609,Thomas Anderson,Operations,65157.61
7610,Tammy Cooke,Marketing,96433.48
7611,Joseph Church,Finance,49809.46
7612,Jody Cannon,HR,115654.88
7613,Tyler King,Marketing,114425.84
7614,Anthony Garcia,Sales,76714.55
7615,Matthew Frank,Sales,103444.38
7616,Stephen Craig,Operations,74661.75
7617,Daniel Cuevas,IT,39609.76
7618,Angel Crosby,HR,62294.13
7619,Paul Brown,HR,114614.43
7620,Joanne Hall,Finance,36767.87
7621,James Powers,IT,48604.37
7622,Chad Murphy,HR,131380.75
7623,Caitlin Reed,Marketing,69304.69
7624,Gerald Gilbert Jr.,Marketing,119059.77
7625,Sean Mcgee,HR,31089.91
7626,Kim Ford,Sales,143937.66
7627,Michael Allen,IT,144079.92
7628,Chase Parker,Finance,99005.11
7629,Morgan Perez,IT,116343.44
7630,Nichole Rubio,Finance,90934.55
7631,Lauren Carey,Finance,114995.53
7632,Amanda Hoffman,Marketing,128523.54
7633,Matthew Winters,HR,91310.91
7634,Paige Davis,IT,112670.2
7635,Thomas Anderson,Marketing,142122.51
7636,Gregory Ellis,HR,123535.37
7637,Ronald Castro,Finance,64690.78
7638,William Morgan,IT,39165.22
7639,Anthony Rivas,HR,77516.12
7640,Amanda Flores,Marketing,147857.98
7641,Hannah Wright,Operations,111921.32
7642,Christine Robinson,IT,32416.84
7643,Frank Richards,Sales,70766.88
7644,Angela Nelson,IT,90144.76
7645,Austin Peterson,HR,118687.46
7646,Brandon Martinez,Marketing,64795.62
7647,Breanna Pearson,Sales,106572.62
7648,Jessica Murphy,Marketing,55952.99
7649,Jacqueline Peters,Sales,131902.97
7650,Theresa Erickson DVM,HR,146791.31
7651,Brenda Terry,Marketing,124264.18
7652,Rebecca Smith,Marketing,48600.22
7653,Mary Tran,HR,89374.8
7654,Kevin Valenzuela,Sales,69999.92
7655,Nicholas Guerrero,IT,124762.84
7656,Christopher Vega,IT,94592.16
7657,Michael Huerta,IT,118812.05
7658,Lindsay Phillips,HR,120567.5
7659,Richard Martin,IT,105565.48
7660,Kelly Frazier,Sales,47251.1
7661,Leslie Wong,IT,86943.64
7662,Christopher Edwards,Sales,106322.09
7663,Teresa Meyers,IT,93668.61
7664,Casey Wright,Marketing,66267.32
7665,Carlos Romero,HR,102813.59
7666,Carrie Wright,Marketing,110578.39
7667,Jennifer Mcmillan,Marketing,120252.52
7668,Sarah Larson,Finance,111324.74
7669,Scott Frey,Operations,99485.93
7670,Kevin Smith,HR,67019.46
7671,Michael Anderson,Sales,144608.04
7672,Tracey Montes,IT,100565.02
7673,Andrew Anderson,Sales,58578.61
7674,Tanya Rodriguez,Sales,104066.76
7675,James Paul,HR,54608.85
7676,Sara Winters,HR,85197.67
7677,Christopher Gomez,Operations,149104.96
7678,Mackenzie Garcia,HR,57815.07
7679,Curtis Wong,Marketing,64382.82
7680,Gary Jackson,Finance,51452.44
7681,Christian Green,Sales,99617.05
7682,Patricia Friedman,Operations,78971.08
7683,Latasha Welch,Sales,93246.09
7684,Tracy Brown,Marketing,89421.83
7685,Christina Rodriguez,Marketing,108854.0
7686,John Hayes,Sales,88617.31
7687,Lisa Robbins,Marketing,55357.14
7688,William Barnes,IT,56066.0
7689,Brian Vasquez,Finance,142268.52
7690,Robert Mahoney,Operations,139902.44
7691,Lisa Taylor,Operations,77682.55
7692,Carolyn Sandoval,Operations,57442.34
7693,Edward Petersen,IT,91598.96
7694,Dennis Jimenez,Finance,107026.04
7695,Patricia Duffy DDS,Operations,54139.66
7696,Tammy Ferrell,Sales,51443.68
7697,Wendy Sanchez,Sales,104119.17
7698,Michelle Carter,IT,108798.24
7699,Jennifer Smith,HR,65335.78
7700,James Wheeler,Marketing,92325.18
7701,Jonathan Khan,Finance,66084.83
7702,Dylan Jordan,Operations,110041.07
7703,Kyle Garcia,Finance,75617.45
7704,Jeffrey Cross,IT,121376.48
7705,Charles Villegas,Operations,37912.13
7706,Luis Thomas,Operations,96864.18
7707,Christopher Reese,Finance,35115.48
7708,Linda Lara,Sales,93579.98
7709,Michelle Swanson,Finance,43705.04
7710,Travis Brown,Operations,45681.08
7711,Stacy Martinez,IT,106508.89
7712,Sharon Franklin,Marketing,97942.67
7713,Diana Hamilton,IT,114610.19
7714,Tamara Barry,IT,75404.86
7715,Thomas Vazquez,Finance,97332.85
7716,Sherry Rice,Marketing,104026.96
7717,Tony Cortez,IT,108814.44
7718,Heather Schmidt,IT,57449.02
7719,William Mason,Finance,44418.84
7720,Teresa Coleman,Finance,52658.55
7721,Makayla Parks,HR,35242.25
7722,Mary Price,IT,106808.91
7723,Michelle Soto,Sales,90323.52
7724,Zachary Shepherd,Finance,128832.32
7725,Timothy Carpenter,Operations,107117.46
7726,Eric Henry,Operations,146213.79
7727,Robin Hardin,Operations,73811.67
7728,Elizabeth Smith,HR,142831.17
7729,Patricia Salazar,Marketing,118569.92
7730,Mr. Alexander Smith,IT,48681.62
7731,Justin Garrison,HR,36251.24
7732,Jordan Johnson,Finance,122012.07
7733,Andrea Quinn,Sales,87753.16
7734,Steven Camacho,Marketing,78999.06
7735,Wendy Howard,Marketing,124592.99
7736,Mary Huang,IT,141831.23
7737,Mary Jenkins,Finance,141481.45
7738,Elizabeth Carr,Operations,94900.18
7739,Kenneth Decker,Finance,123778.91
7740,James Bailey,Operations,56070.46
7741,Austin Spencer,Marketing,36383.43
7742,Stephanie Hawkins,Sales,102366.05
7743,Kristin Kelly,Operations,111913.99
7744,Teresa Velez,IT,47475.03
7745,Ruth Franklin DDS,Marketing,117761.05
7746,Katie Dunlap,IT,99103.65
7747,Dr. Patrick Brooks,Sales,36272.04
7748,Marc Hubbard,HR,99721.96
7749,Jeffrey Cain,IT,141614.15
7750,Jeffrey Simmons,Finance,95505.11
7751,Michael Bell,Sales,114199.2
7752,Mary Williams,HR,101993.56
7753,Bobby Nelson,Finance,59217.95
7754,Nicole Wright,HR,61810.58
7755,Michael Morrow,Sales,110532.93
7756,Matthew Grant,Sales,137434.14
7757,Jacqueline Fleming,HR,46752.37
7758,Derrick Gonzalez,IT,114848.61
7759,Chris Smith,Finance,78104.93
7760,Danielle Castillo,HR,117351.44
7761,Jeffrey Bray,IT,35709.12
7762,Jill Robbins,Marketing,128648.89
7763,Julie Brewer,Sales,51542.44
7764,Mrs. Victoria Macias PhD,Operations,53638.22
7765,Gerald Allen,HR,30460.78
7766,Nicholas Atkins,IT,99013.47
7767,Michael Dennis,Sales,62171.33
7768,John Wilcox,Sales,88036.39
7769,Adam Moreno,Sales,93228.5
7770,Veronica Perez,Operations,54878.01
7771,Aaron Anderson,HR,65476.79
7772,Caitlin Larson,Operations,68668.4
7773,James Burton,IT,145700.88
7774,Troy Ford,Finance,32529.24
7775,Steven Warner,Sales,40060.37
7776,Rachel Beard,Sales,85778.02
7777,Angela Conner,Sales,132334.42
7778,Jason Jacobson,Finance,120252.08
7779,Mary Chaney,HR,34715.93
7780,Stacy Weber,Sales,131985.83
7781,Gregory Bowman,HR,66938.49
7782,Stephen Sandoval,HR,109153.04
7783,Scott Brown,Operations,82486.26
7784,Mark Li,HR,110774.79
7785,Noah Herrera,Finance,68177.13
7786,Luis Hill,Operations,119212.66
7787,Steven Lee,HR,130643.58
7788,Angela Graham,Operations,111365.54
7789,Zachary Stokes,Finance,129335.83
7790,Sabrina Sanchez,Sales,119942.55
7791,Matthew Peters,IT,123625.76
7792,William Carter,Finance,44473.21
7793,Donna Wade,Marketing,126434.68
7794,Joseph Murray,Finance,99750.27
7795,Christopher Kim,Operations,140845.87
7796,Thomas Clark,HR,124034.39
7797,Linda Mendez,Finance,60692.55
7798,Jill Evans,HR,40361.78
7799,Erica Brown,Operations,37029.26
7800,Meredith Osborn,Operations,43260.53
7801,Meghan Foster,IT,123164.87
7802,Matthew Kelly,IT,31332.67
7803,Latasha Bennett,Sales,93776.85
7804,Antonio Ray,Finance,67130.86
7805,Jason Bryant,Operations,125929.95
7806,Joseph Cantu,Operations,132756.2
7807,Charles Bennett,HR,79884.3
7808,Jenna Oneill,Finance,83425.72
7809,Yvonne Young,Finance,109000.0
7810,Jessica Stephenson,Marketing,145286.1
7811,Megan Sandoval,Operations,36730.93
7812,Sonya Arias,Finance,41373.89
7813,Margaret Black,Marketing,82796.37
7814,Michael Vasquez,Finance,143591.76
7815,Daniel Rogers,Sales,118971.15
7816,Richard Mcneil,IT,50107.05
7817,Susan Harrison,Sales,72140.5
7818,Robin Nguyen,IT,127541.52
7819,James Johnston,IT,61315.5
7820,Brad Cooper,Operations,103187.26
7821,Carolyn Johnson,Sales,47212.98
7822,Kimberly Kelly,Finance,121125.67
7823,Gabrielle Buchanan,Marketing,55464.65
7824,Crystal Dixon,IT,129948.24
7825,Hunter Bell,Marketing,112164.8
7826,Alison Webster,Marketing,124233.22
7827,James Young,Sales,143919.03
7828,Kenneth Silva MD,Marketing,123461.3
7829,Jonathan Morgan,Marketing,95709.03
7830,Andrea Hendricks,Finance,36000.03
7831,Andrew Mcdonald,Operations,127357.4
7832,Brittany Garcia,IT,106668.58
7833,Ernest Roberts,Marketing,109971.4
7834,Courtney Spence,Sales,69868.82
7835,Margaret Ingram,Finance,81067.38
7836,Leslie Taylor,IT,72906.0
7837,Rodney Hughes,Operations,94509.56
7838,Dominique Hughes,HR,99202.3
7839,Tammy Ray,Operations,35611.94
7840,Marcia Lopez,HR,148346.93
7841,Jeremy Herrera,Finance,31048.85
7842,Janet Ellis,IT,106719.56
7843,Heather Pearson,IT,63696.92
7844,Cameron Arnold,HR,70291.09
7845,Nicole Benitez,Finance,104750.37
7846,Austin Hutchinson,IT,44523.2
7847,David Holden,Operations,69807.85
7848,Tina Powell,Marketing,67841.34
7849,Thomas Trevino,Sales,109283.31
7850,Mrs. Natalie Vega MD,Sales,136302.47
7851,Christine Flores,Finance,46189.38
7852,Jared Brewer,Operations,93427.11
7853,Jamie Patterson,IT,58856.74
7854,Joseph Jordan,Operations,125067.57
7855,Jessica Sutton,IT,48025.85
7856,Brianna Bowen,Marketing,126560.83
7857,Joseph Reed,Sales,76488.17
7858,Charles Green,HR,70712.65
7859,Julia Bishop,Sales,117588.59
7860,Kenneth Knight,Operations,93386.66
7861,Robert Johnson,Finance,91132.64
7862,Michael Smith,HR,77811.54
7863,Kathryn Alexander,Finance,103904.65
7864,Tiffany Smith,Operations,64930.96
7865,Elijah Hess,IT,145557.61
7866,Richard Robinson,HR,92970.38
7867,Stephanie Pierce,Sales,81740.63
7868,John Miller,IT,134973.73
